module_code,module_title,module_type,relevance_score,breadth_score,max_similarity,num_matching_jobs
30881,This course equips students with both foundational,core,0.15201403803985605,288,0.5195854875677578,288
23381,This course introduces students to computational c,core,0.13683481100098482,239,0.4804045426169239,239
23391,This is an introductory course in Linear Algebra. ,core,0.15713995055241972,315,0.44204026331573065,315
23401,This course serves as an introduction to the theor,core,0.14160469623355879,205,0.4813515480032957,205
1551,"This course prepares students to design, deploy, a",core,0.16778609891955634,435,0.5330235295482256,435
23411,The IT Solution Architecture course integrates des,core,0.23266140921274348,821,0.5922685994601712,821
1531,This course will cover fundamentals of relational ,core,0.22676817968094373,872,0.49330373712549513,872
10941,This course introduces fundamental human-computer ,core,0.1355445180764349,211,0.4593477427223163,211
6121,"In every trial, the trial judge is faced with two ",core,0.09958155153577328,61,0.34280833681633416,61
5961,Contracts are the foundation of commercial life. T,core,0.20491500482373462,701,0.4873482994732344,701
5971,This course builds on the foundational knowledge i,core,0.17189902484691202,456,0.4859482612984526,456
5981,This course will introduce students to the basic p,core,0.1989040155354367,650,0.525538616185002,650
6001,This course will discuss general principles of tor,core,0.1222180539880661,203,0.38758770171702484,203
6011,The objective of this course is to develop skills ,core,0.19863620545999439,640,0.5084430474149887,640
21591,The objective of this course is to develop skills ,core,0.18512876220279667,552,0.49113066433539687,552
21601,"Singapore belongs to the common law tradition, giv",core,0.19923064254390077,588,0.6122053844733634,588
28651,This course will examine the various legal culture,core,0.1203237278718193,216,0.5322349317354624,216
6021,"Under Singapore law, there are different ways in w",core,0.25723163749780886,918,0.6176558898273787,918
6031,This course aims to introduce students to the basi,core,0.1624249356810125,431,0.5793972208005744,431
6041,This course will examine the various legal culture,core,0.16629066872560924,448,0.5916222188442567,448
6051,This course introduces the principles of constitut,core,0.192318531872224,626,0.4828203371658268,626
6071,The course aims to provide an introduction to the ,core,0.20155267958041315,660,0.5857121624599234,660
6081,This course serves as an introduction and overview,core,0.17821079777402843,529,0.5420944541786407,529
6091,As the common law developed the institution of the,core,0.16368836308519374,406,0.5781833708562208,406
11161,The Law of Evidence is primarily concerned with th,core,0.15805780323460214,389,0.46200125225539046,389
